date,evictions,unemployment_rate,school_absenteeism,poverty_rate,er_visits
2023-02-27,2,3.77,10.11,17.99,43
2023-02-28,4,9.77,19.35,13.05,42
2023-02-28,5,5.4,5.64,16.21,52
2023-02-28,2,9.96,18.8,8.92,60
2023-02-28,1,11.54,13.42,15.32,48
2023-03-01,6,11.37,6.54,21.65,51
2023-03-01,9,4.13,7.29,10.74,50
2023-03-01,7,3.49,15.34,21.0,46
2023-03-01,6,9.99,14.13,14.36,58
2023-03-02,6,9.39,7.51,8.46,43
2023-03-02,5,4.59,18.56,24.2,47
2023-03-02,5,9.16,6.99,11.08,44
2023-03-02,5,3.14,12.67,13.69,40
2023-03-03,3,8.68,12.92,16.17,45
2023-03-05,3,10.49,18.06,24.14,65
2023-03-06,8,8.78,5.33,17.88,57
2023-03-06,5,3.59,7.05,23.39,45
2023-03-07,4,11.92,7.56,17.6,55
2023-03-07,2,6.2,5.94,11.49,50
2023-03-09,4,6.42,14.47,17.59,45
2023-03-09,10,3.76,8.44,9.71,45
2023-03-09,1,4.5,13.65,9.99,50
2023-03-10,5,5.44,16.74,9.97,45
2023-03-11,2,10.19,11.13,8.21,60
2023-03-11,3,9.23,16.53,10.57,54
2023-03-12,4,8.25,16.67,14.0,47
2023-03-12,4,10.78,8.95,9.23,42
2023-03-13,8,11.98,5.24,8.1,66
2023-03-13,3,6.46,6.55,9.91,49
2023-03-14,2,6.52,17.35,23.91,50
2023-03-15,5,9.62,11.08,16.94,63
2023-03-15,4,8.8,17.59,15.4,56
2023-03-16,5,3.12,13.21,16.28,57
2023-03-16,6,8.9,7.96,17.43,67
2023-03-16,4,9.48,15.68,9.83,60
2023-03-17,6,11.87,13.37,17.94,52
2023-03-17,6,8.28,10.28,22.18,52
2023-03-18,1,9.16,6.32,17.53,43
2023-03-18,2,10.1,6.53,23.01,43
2023-03-18,2,3.86,7.83,10.35,51
2023-03-19,3,9.61,15.09,22.04,49
2023-03-19,5,7.92,15.92,19.26,40
2023-03-19,7,3.9,14.46,18.26,55
2023-03-20,1,9.03,10.06,18.01,55
2023-03-21,3,5.11,11.61,10.02,45
2023-03-23,3,7.84,15.64,18.91,36
2023-03-23,5,5.53,14.9,14.78,43
2023-03-23,7,3.94,16.6,9.08,39
2023-03-23,7,5.26,8.62,11.49,51
2023-03-24,5,6.95,5.07,15.52,41
2023-03-26,6,7.45,9.0,24.88,46
2023-03-26,6,4.34,10.22,15.32,47
2023-03-28,3,5.89,19.41,10.55,52
2023-03-28,6,10.73,8.27,23.33,42
2023-03-29,5,11.19,17.4,8.6,55
2023-03-29,5,7.82,14.34,10.15,54
2023-03-29,5,7.41,7.51,16.05,56
2023-03-29,5,8.23,11.05,9.58,45
2023-03-30,4,4.93,12.65,17.72,49
2023-03-31,11,11.94,10.16,10.68,46
2023-03-31,4,9.71,8.39,19.06,59
2023-03-31,8,5.15,8.79,10.0,54
2023-03-31,4,5.45,13.78,21.77,40
2023-03-31,5,8.84,15.32,20.48,53
2023-03-31,5,5.91,12.03,23.73,40
2023-04-01,6,6.2,19.13,9.16,58
2023-04-01,2,10.03,15.93,17.44,52
2023-04-01,6,5.4,18.38,20.05,54
2023-04-01,9,9.35,12.13,23.35,52
2023-04-01,8,11.41,5.22,16.19,52
2023-04-02,5,4.12,13.88,24.17,44
2023-04-03,9,4.3,17.27,10.08,55
2023-04-03,6,11.49,13.05,15.36,45
2023-04-04,3,4.83,13.52,12.3,27
2023-04-04,8,3.19,19.62,10.64,48
2023-04-04,3,10.82,10.49,12.88,51
2023-04-06,3,5.54,17.03,19.3,58
2023-04-06,6,5.69,12.58,16.21,50
2023-04-07,6,5.04,11.96,11.09,54
2023-04-07,3,11.26,7.18,8.54,45
2023-04-08,3,9.97,16.23,23.7,47
2023-04-09,7,8.37,17.35,13.34,49
2023-04-09,4,7.08,11.46,10.17,48
2023-04-10,4,4.29,16.45,10.48,63
2023-04-11,7,11.33,13.72,12.31,46
2023-04-11,4,9.75,8.86,11.92,55
2023-04-12,8,5.51,18.86,12.75,40
2023-04-12,4,11.53,15.45,11.83,54
2023-04-12,6,11.42,18.18,15.32,51
2023-04-13,2,8.94,9.22,21.02,41
2023-04-14,6,11.87,18.75,8.46,40
2023-04-14,6,4.69,10.47,11.24,48
2023-04-14,4,9.58,5.14,20.1,46
2023-04-14,7,4.37,6.13,10.53,52
2023-04-15,2,9.23,6.34,20.6,52
2023-04-15,6,11.28,8.11,16.75,48
2023-04-16,6,7.82,7.8,22.99,57
2023-04-16,8,9.87,5.87,8.17,45
2023-04-16,3,4.29,18.43,21.33,55
2023-04-17,4,8.7,17.42,17.73,50
2023-04-17,4,3.57,16.44,15.97,40
2023-04-17,5,3.33,12.19,10.48,37
2023-04-17,2,8.71,11.38,11.98,57
2023-04-18,0,8.16,11.38,21.36,54
2023-04-18,3,5.96,8.93,10.53,41
2023-04-18,5,7.62,14.12,16.96,53
2023-04-19,5,9.16,5.89,11.53,49
2023-04-19,10,8.8,14.88,16.32,45
2023-04-20,7,3.66,12.71,12.33,46
2023-04-21,5,9.1,17.25,13.97,46
2023-04-21,3,8.94,19.59,21.64,51
2023-04-21,8,9.03,18.15,8.63,45
2023-04-21,1,10.63,15.8,23.71,47
2023-04-23,10,8.19,11.49,13.43,47
2023-04-23,1,11.44,8.22,18.13,50
2023-04-23,4,11.82,14.97,11.77,51
2023-04-23,6,9.77,8.02,14.1,53
2023-04-24,5,6.23,5.3,15.81,39
2023-04-24,7,4.29,13.6,19.71,54
2023-04-25,8,10.38,10.91,22.84,48
2023-04-25,3,4.32,18.14,22.72,51
2023-04-26,5,4.32,14.69,13.73,59
2023-04-27,8,11.27,14.71,9.51,53
2023-04-28,7,8.04,16.82,23.73,65
2023-04-29,9,5.64,10.03,8.52,52
2023-04-29,2,11.67,19.37,22.98,57
2023-04-29,8,9.37,8.32,8.44,40
2023-04-29,3,7.81,18.08,24.6,48
2023-04-29,4,5.97,18.66,8.19,53
2023-04-30,2,9.09,5.59,8.29,45
2023-04-30,7,9.58,14.48,16.65,57
2023-04-30,2,9.41,16.24,19.34,47
2023-04-30,4,4.76,19.31,14.0,42
2023-05-02,4,9.28,8.77,18.3,50
2023-05-02,4,8.23,13.43,22.38,48
2023-05-02,6,10.65,16.6,21.52,52
2023-05-02,8,8.62,7.23,23.03,52
2023-05-03,1,4.32,17.79,10.71,47
2023-05-05,2,5.87,11.05,11.82,33
2023-05-06,2,9.69,14.6,17.99,50
2023-05-06,1,9.66,5.63,20.3,37
2023-05-07,4,5.0,8.34,9.83,42
2023-05-07,8,6.19,12.17,10.99,45
2023-05-07,2,3.14,9.34,23.69,47
2023-05-07,2,5.99,19.37,8.44,44
2023-05-10,5,3.24,16.92,14.83,43
2023-05-11,3,10.86,17.97,11.58,43
2023-05-11,4,9.0,11.99,21.16,54
2023-05-13,6,11.72,12.1,22.68,55
2023-05-13,7,11.03,17.08,12.2,62
2023-05-13,7,8.43,10.81,18.03,55
2023-05-14,2,7.53,12.21,22.33,49
2023-05-15,7,10.95,12.93,18.17,44
2023-05-16,2,5.69,14.11,18.21,54
2023-05-18,3,5.01,14.75,15.02,47
2023-05-18,4,6.69,15.21,19.1,46
2023-05-18,1,3.48,11.66,24.33,59
2023-05-19,3,5.72,9.43,13.09,53
2023-05-19,9,3.75,18.8,11.41,59
2023-05-19,0,3.47,17.4,24.29,56
2023-05-21,2,7.96,5.05,9.02,50
2023-05-21,6,9.37,12.69,22.28,52
2023-05-22,3,7.83,9.12,23.47,50
2023-05-22,5,3.64,14.64,11.73,51
2023-05-22,6,6.55,12.54,15.24,52
2023-05-23,2,4.0,5.32,10.09,62
2023-05-24,6,8.85,15.92,14.24,50
2023-05-25,7,10.44,9.13,15.77,38
2023-05-25,8,4.05,8.9,16.66,52
2023-05-26,5,3.6,5.48,10.08,44
2023-05-26,5,6.65,17.43,14.86,51
2023-05-26,8,5.73,13.68,18.63,40
2023-05-28,8,5.35,12.27,16.5,56
2023-05-28,8,4.9,15.14,22.3,44
2023-05-28,5,5.85,10.18,24.17,56
2023-05-29,5,11.69,13.54,21.89,53
2023-05-30,5,10.72,8.74,8.81,41
2023-05-30,5,8.41,5.94,11.65,48
2023-05-30,5,10.2,13.42,9.49,66
2023-05-30,7,3.13,8.32,15.38,61
2023-05-30,6,4.0,16.25,20.3,39
2023-05-30,2,5.63,11.78,8.55,55
2023-05-31,2,8.8,8.76,12.54,48
2023-05-31,2,10.95,14.13,9.6,42
2023-05-31,4,5.08,6.75,14.97,50
2023-05-31,4,4.25,16.42,23.73,64
2023-06-01,5,10.63,11.78,15.02,35
2023-06-02,11,6.68,17.19,18.79,58
2023-06-03,5,9.3,7.07,14.58,56
2023-06-04,6,7.93,10.74,20.43,39
2023-06-04,3,4.58,7.7,20.63,54
2023-06-04,4,9.31,5.92,10.35,57
2023-06-04,7,6.79,19.33,19.1,43
2023-06-06,7,5.59,15.9,14.57,60
2023-06-06,4,11.12,9.88,22.62,57
2023-06-06,6,3.05,8.69,10.68,49
2023-06-07,5,6.64,8.06,23.26,56
2023-06-07,4,5.7,5.65,16.7,42
2023-06-07,1,3.49,6.54,12.34,57
2023-06-09,6,3.72,6.54,13.69,58
2023-06-09,4,4.55,14.99,8.09,53
2023-06-09,4,7.54,13.92,24.15,42
2023-06-10,6,5.54,13.52,11.82,47
2023-06-11,3,10.54,16.02,23.47,58
2023-06-11,2,5.16,8.77,22.5,49
2023-06-13,4,9.48,10.14,13.93,53
2023-06-13,8,4.89,6.9,11.59,70
2023-06-13,7,3.38,13.82,15.25,47
2023-06-14,7,5.38,18.99,23.87,56
2023-06-15,3,10.54,17.95,22.54,46
2023-06-15,0,3.74,13.32,16.31,59
2023-06-15,5,6.1,14.67,17.27,45
2023-06-16,6,3.07,19.88,14.95,52
2023-06-16,5,8.67,12.76,24.06,52
2023-06-16,7,11.48,18.06,24.81,49
2023-06-16,6,6.46,12.51,12.92,35
2023-06-17,6,8.19,5.72,24.15,48
2023-06-18,9,7.07,19.02,24.16,46
2023-06-18,7,11.76,6.68,16.05,39
2023-06-18,7,9.62,15.56,15.05,51
2023-06-19,2,3.4,8.57,22.78,62
2023-06-20,6,3.98,18.52,24.03,46
2023-06-21,7,7.23,8.01,14.84,46
2023-06-22,4,8.69,7.1,16.37,35
2023-06-22,10,5.61,11.58,13.68,46
2023-06-23,7,9.07,12.45,11.55,50
2023-06-25,4,8.19,17.28,24.94,44
2023-06-25,9,6.92,16.44,11.21,52
2023-06-26,9,8.24,9.92,21.84,55
2023-06-26,3,11.25,10.77,15.15,42
2023-06-26,4,5.19,13.65,9.42,49
2023-06-26,7,10.12,13.27,13.52,37
2023-06-27,5,3.11,17.93,9.41,55
2023-06-27,7,3.76,12.09,24.69,45
2023-06-27,7,11.55,18.4,12.51,51
2023-06-28,2,9.28,8.08,20.68,48
2023-06-29,3,8.7,18.01,15.24,60
2023-07-01,2,6.01,9.56,19.55,59
2023-07-02,4,4.66,16.84,12.34,69
2023-07-03,1,6.42,13.48,9.6,47
2023-07-03,3,8.39,18.13,21.75,43
2023-07-03,4,8.71,8.47,20.18,75
2023-07-03,3,4.53,15.52,9.86,49
2023-07-03,8,7.01,17.73,20.43,50
2023-07-04,2,8.1,16.65,18.16,57
2023-07-06,6,11.64,13.49,10.92,49
2023-07-06,7,7.94,15.13,22.04,45
2023-07-07,5,8.23,7.95,19.88,41
2023-07-07,3,9.89,8.25,16.62,46
2023-07-07,9,6.77,9.01,11.04,56
2023-07-08,8,6.45,17.42,17.18,52
2023-07-09,6,8.32,7.51,10.77,57
2023-07-10,3,10.05,9.48,11.13,53
2023-07-10,0,8.74,18.81,12.1,48
2023-07-10,10,4.68,16.33,19.13,47
2023-07-10,4,6.58,16.0,19.55,47
2023-07-11,2,7.61,11.83,9.24,46
2023-07-13,4,7.71,15.54,19.07,67
2023-07-13,8,6.06,13.49,8.59,54
2023-07-13,1,7.7,6.07,23.38,44
2023-07-14,3,9.06,13.65,21.24,56
2023-07-14,5,7.21,11.78,20.31,55
2023-07-14,3,7.06,6.71,12.07,51
2023-07-14,3,10.21,10.16,24.79,54
2023-07-14,4,9.81,18.42,23.71,52
2023-07-16,2,6.8,17.06,16.33,51
2023-07-16,3,11.96,18.71,8.59,42
2023-07-16,7,3.6,15.76,16.69,59
2023-07-16,5,5.93,14.49,10.62,49
2023-07-17,5,3.33,7.09,18.08,51
2023-07-17,5,10.56,6.61,24.77,55
2023-07-19,8,9.8,8.7,20.87,48
2023-07-20,8,9.15,9.71,13.48,39
2023-07-23,4,4.93,14.11,14.7,61
2023-07-23,11,9.37,18.16,24.06,51
2023-07-24,3,6.2,18.36,9.87,59
2023-07-24,7,10.82,15.24,23.13,40
2023-07-25,7,4.8,13.61,9.27,43
2023-07-25,5,4.96,8.67,15.05,52
2023-07-25,3,11.65,19.07,20.67,54
2023-07-26,9,7.65,15.07,14.72,51
2023-07-26,6,7.02,13.0,17.71,46
2023-07-26,5,6.17,6.56,16.34,44
2023-07-26,5,10.48,17.39,18.28,59
2023-07-27,8,6.17,10.23,10.91,53
2023-07-27,3,6.21,18.51,17.83,52
2023-07-28,6,4.11,7.53,24.78,55
2023-07-28,5,7.69,5.73,11.3,41
2023-07-28,5,11.31,11.52,9.14,62
2023-07-29,6,11.62,6.17,14.66,46
2023-07-30,7,11.96,5.93,14.36,58
2023-07-30,5,7.26,15.71,10.14,57
2023-07-31,4,9.97,8.86,17.72,41
2023-07-31,4,7.97,14.58,15.44,62
2023-08-01,5,7.93,13.56,22.23,52
2023-08-01,0,10.26,7.11,15.19,48
2023-08-02,7,10.52,10.79,24.76,49
2023-08-03,5,3.18,5.99,21.26,49
2023-08-03,3,11.49,11.33,16.29,32
2023-08-03,0,10.41,7.74,17.39,46
2023-08-04,12,9.49,6.44,22.73,54
2023-08-05,6,10.67,9.75,21.16,64
2023-08-06,1,7.84,5.05,19.18,41
2023-08-06,5,9.96,16.37,12.54,54
2023-08-06,3,8.39,7.37,14.98,48
2023-08-08,4,7.89,14.39,21.38,55
2023-08-08,5,4.9,17.49,18.67,57
2023-08-08,4,10.63,18.76,24.26,57
2023-08-09,4,10.95,13.36,22.84,45
2023-08-10,7,11.74,16.82,15.26,56
2023-08-12,6,4.08,11.82,12.99,41
2023-08-13,7,5.62,12.35,10.11,58
2023-08-13,5,9.17,13.2,14.93,36
2023-08-14,4,10.7,15.05,11.85,57
2023-08-15,5,9.76,15.05,8.28,64
2023-08-15,3,7.1,16.78,10.35,54
2023-08-15,7,9.53,14.25,15.7,51
2023-08-16,6,3.65,18.24,23.17,48
2023-08-16,3,8.96,15.64,13.46,52
2023-08-17,5,3.07,18.93,15.5,41
2023-08-17,7,3.43,16.26,14.53,53
2023-08-18,5,9.82,16.08,14.27,53
2023-08-18,7,7.3,17.91,20.28,64
2023-08-20,5,3.54,14.84,16.6,54
2023-08-21,4,7.34,7.69,14.94,70
2023-08-21,2,3.56,6.24,24.04,32
2023-08-22,4,6.11,9.74,12.7,59
2023-08-22,6,4.42,17.22,22.16,58
2023-08-22,5,4.97,5.33,16.76,55
2023-08-23,6,4.76,7.25,15.51,45
2023-08-24,5,6.35,6.59,9.07,60
2023-08-24,4,3.97,5.56,22.59,54
2023-08-25,2,7.75,17.15,12.6,53
2023-08-25,4,6.66,9.19,19.55,51
2023-08-27,5,10.56,15.93,22.87,54
2023-08-27,7,10.43,7.13,17.11,42
2023-08-27,5,10.42,11.13,18.89,59
2023-08-27,4,7.23,6.75,13.78,43
2023-08-29,6,5.62,5.04,20.35,53
2023-08-29,6,6.74,14.2,19.16,57
2023-08-30,3,9.19,12.21,15.56,60
2023-08-30,4,7.77,11.25,18.79,47
2023-08-31,6,8.62,6.18,12.47,44
2023-08-31,3,9.24,13.82,19.18,37
2023-09-01,6,11.27,16.7,19.44,39
2023-09-01,4,11.5,6.01,15.56,46
2023-09-02,5,10.56,11.2,12.24,43
2023-09-03,6,3.59,9.67,21.65,53
2023-09-03,1,11.81,18.38,20.82,51
2023-09-04,5,9.33,8.94,8.97,50
2023-09-05,6,9.24,19.16,16.4,48
2023-09-05,7,3.21,17.43,9.57,50
2023-09-05,3,7.31,6.5,13.43,45
2023-09-05,5,8.64,12.21,15.18,53
2023-09-05,2,5.51,14.74,11.01,37
2023-09-07,2,3.75,13.9,15.97,40
2023-09-07,7,7.79,15.19,20.01,51
2023-09-08,0,7.02,11.39,15.43,54
2023-09-09,3,3.4,18.57,11.98,46
2023-09-09,9,7.67,9.06,15.05,54
2023-09-10,7,3.97,6.41,18.07,53
2023-09-11,4,6.82,19.67,23.92,47
2023-09-12,6,5.43,14.78,16.49,55
2023-09-13,5,11.73,14.89,23.09,50
2023-09-14,5,3.31,17.26,24.74,45
2023-09-14,6,8.04,11.32,17.5,49
2023-09-14,5,4.37,10.79,10.5,66
2023-09-14,9,5.87,19.24,22.88,50
2023-09-15,6,4.66,10.8,22.66,67
2023-09-16,9,11.96,6.18,22.77,37
2023-09-17,3,3.29,9.62,24.16,59
2023-09-17,8,7.87,18.1,12.7,40
2023-09-17,4,8.47,6.42,13.67,40
2023-09-17,5,9.95,15.75,19.68,36
2023-09-17,5,8.63,9.0,17.59,40
2023-09-19,10,5.08,16.19,22.76,49
2023-09-21,2,8.38,12.72,12.33,51
2023-09-21,12,11.77,14.55,19.19,42
2023-09-22,4,10.64,8.65,23.99,39
2023-09-22,5,7.08,7.52,11.67,50
2023-09-23,8,7.3,5.95,13.22,56
2023-09-24,3,4.2,17.38,14.93,56
2023-09-24,7,8.13,15.66,9.48,60
2023-09-24,6,5.52,9.4,11.01,51
2023-09-26,5,3.97,17.55,14.5,41
2023-09-26,3,7.27,17.51,9.26,52
2023-09-27,9,3.41,7.07,14.16,45
2023-09-27,2,4.08,15.71,12.15,43
2023-09-27,5,4.97,9.38,22.7,58
2023-09-28,8,11.92,12.01,18.34,42
2023-09-28,11,10.28,11.45,23.27,53
2023-09-28,4,7.88,14.0,11.45,49
2023-09-28,5,5.09,10.21,9.39,47
2023-09-29,5,7.67,6.1,14.02,45
2023-09-29,4,8.84,15.09,8.96,51
2023-10-01,2,3.04,19.41,23.02,50
2023-10-02,5,11.89,15.02,11.2,41
2023-10-02,8,8.64,13.09,10.4,48
2023-10-03,5,11.89,7.45,21.39,46
2023-10-06,9,7.22,14.38,20.11,51
2023-10-06,2,8.61,14.17,8.97,52
2023-10-06,11,7.15,14.28,16.66,53
2023-10-06,4,3.09,18.38,15.63,49
2023-10-06,9,10.65,15.74,14.58,42
2023-10-06,1,7.04,16.75,10.15,55
2023-10-07,4,7.24,9.7,21.38,45
2023-10-07,4,6.24,9.06,12.08,59
2023-10-07,4,6.89,8.1,15.79,49
2023-10-08,7,9.53,16.68,22.98,49
2023-10-09,3,9.31,15.48,13.41,51
2023-10-11,6,10.28,10.13,8.61,42
2023-10-11,2,11.77,7.12,23.12,50
2023-10-12,10,6.52,17.7,16.4,50
2023-10-12,5,6.05,10.76,16.45,63
2023-10-12,2,7.44,7.85,17.37,54
2023-10-13,8,4.39,7.17,11.06,50
2023-10-13,7,9.82,18.8,20.15,45
2023-10-16,5,8.23,6.95,11.93,58
2023-10-16,6,4.9,10.4,13.12,67
2023-10-17,5,10.78,14.48,18.73,39
2023-10-17,2,8.57,11.12,20.75,49
2023-10-17,6,3.31,12.16,20.42,56
2023-10-18,7,4.77,17.04,9.41,46
2023-10-19,3,11.02,19.99,20.83,63
2023-10-19,8,6.43,12.01,19.27,49
2023-10-20,3,11.86,10.68,18.29,51
2023-10-20,7,7.77,11.1,24.44,53
2023-10-21,2,4.87,10.54,13.9,41
2023-10-21,4,8.35,12.11,19.61,58
2023-10-21,2,3.92,10.0,17.74,48
2023-10-22,5,10.27,11.94,14.6,48
2023-10-23,7,8.65,19.18,21.4,55
2023-10-23,4,11.68,9.29,14.85,49
2023-10-24,7,9.21,14.78,17.5,52
2023-10-25,6,3.44,12.3,17.53,56
2023-10-25,9,7.29,15.99,16.69,58
2023-10-26,9,7.78,12.08,15.78,47
2023-10-26,5,11.25,7.41,10.85,41
2023-10-26,5,6.89,18.09,12.09,47
2023-10-27,3,8.34,15.14,10.1,51
2023-10-30,1,4.67,12.89,20.3,55
2023-10-30,5,5.2,17.47,20.65,52
2023-10-31,10,7.94,19.64,18.85,56
2023-10-31,6,9.27,11.14,23.6,54
2023-10-31,7,6.92,10.3,12.5,56
2023-11-01,3,6.89,16.3,21.96,46
2023-11-02,6,5.3,11.82,11.16,53
2023-11-02,6,9.28,6.29,9.15,43
2023-11-02,4,3.05,10.32,8.0,54
2023-11-03,5,7.61,17.13,17.87,58
2023-11-03,6,3.03,15.6,21.24,51
2023-11-04,4,8.34,17.94,21.99,41
2023-11-04,6,3.28,7.2,16.0,44
2023-11-05,2,11.46,8.66,9.0,56
2023-11-05,5,7.3,8.22,8.61,45
2023-11-07,4,9.16,19.57,23.59,32
2023-11-10,6,10.68,7.53,9.58,46
2023-11-11,3,5.12,13.97,21.34,57
2023-11-11,8,7.86,14.49,9.18,52
2023-11-11,3,10.77,14.28,11.12,53
2023-11-13,5,7.84,15.37,10.77,51
2023-11-14,5,6.53,12.26,12.71,61
2023-11-14,3,6.32,6.26,14.9,48
2023-11-14,5,6.46,15.52,10.12,49
2023-11-16,9,8.54,9.22,24.54,35
2023-11-17,5,3.41,6.14,8.03,45
2023-11-17,4,6.74,7.55,21.13,41
2023-11-18,12,8.05,9.31,16.95,43
2023-11-19,2,10.08,11.49,9.45,53
2023-11-19,3,7.77,17.92,10.04,61
2023-11-19,4,11.34,13.05,18.03,46
2023-11-21,5,6.99,12.08,13.36,36
2023-11-22,6,8.86,7.87,15.65,50
2023-11-22,4,3.16,19.39,17.34,54
2023-11-22,5,5.15,18.63,17.75,59
2023-11-22,0,10.34,17.24,17.9,57
2023-11-22,3,8.28,9.85,9.19,54
2023-11-22,4,11.52,13.42,20.59,54
2023-11-22,5,9.78,10.83,12.99,63
2023-11-22,3,7.05,11.04,9.95,46
2023-11-22,6,10.01,6.08,9.74,56
2023-11-23,5,7.21,7.1,12.03,46
2023-11-23,4,5.97,19.42,18.69,40
2023-11-26,6,3.42,14.15,16.02,51
2023-11-26,0,10.79,5.09,9.82,48
2023-11-26,5,6.77,17.14,8.55,36
2023-11-27,3,9.17,6.31,8.42,61
2023-11-28,5,4.38,15.62,15.16,42
2023-11-29,8,10.46,14.31,21.4,50
2023-11-29,3,10.42,5.94,17.75,52
2023-11-29,2,7.34,12.96,21.76,57
2023-12-02,3,9.05,5.71,13.43,43
2023-12-03,6,7.69,5.97,10.39,37
2023-12-03,7,7.97,5.77,21.65,45
2023-12-03,8,11.0,8.83,20.37,51
2023-12-04,3,11.7,17.03,18.01,42
2023-12-04,4,6.31,10.44,23.09,59
2023-12-05,6,5.99,14.59,18.72,58
2023-12-05,5,5.73,6.87,16.94,49
2023-12-06,6,9.94,18.99,16.54,44
2023-12-07,6,9.51,12.56,18.5,54
2023-12-08,2,3.39,5.37,16.78,51
2023-12-09,3,3.8,13.06,12.64,51
2023-12-09,8,8.82,7.77,24.22,51
2023-12-09,2,5.47,7.94,24.29,47
2023-12-09,3,3.82,14.01,10.84,58
2023-12-09,8,6.72,8.4,17.02,47
2023-12-10,5,10.9,8.21,21.42,58
2023-12-11,4,6.3,13.11,8.93,47
2023-12-12,4,9.26,8.53,10.1,55
2023-12-12,3,11.11,6.66,17.26,48
2023-12-12,5,4.52,11.12,8.48,41
2023-12-12,3,8.49,5.78,22.16,57
2023-12-12,1,11.17,18.58,22.84,62
2023-12-14,5,4.74,11.77,20.52,46
2023-12-14,4,11.9,5.2,21.98,47
2023-12-16,5,6.29,8.37,19.42,45
2023-12-17,5,4.96,19.37,10.41,51
2023-12-18,1,10.54,12.45,8.51,48
2023-12-19,2,7.21,10.38,22.42,46
2023-12-20,5,9.04,9.73,20.02,48
2023-12-20,3,7.41,11.25,14.77,43
2023-12-20,6,8.79,8.18,21.55,50
2023-12-21,5,3.32,16.24,8.91,42
2023-12-21,6,6.15,12.62,13.42,49
2023-12-22,7,8.92,16.27,13.81,41
2023-12-24,9,6.16,8.82,9.78,48
2023-12-24,4,9.98,5.02,20.61,43
2023-12-25,6,11.65,19.49,21.22,62
2023-12-25,9,3.34,12.68,17.91,60
2023-12-26,7,10.7,6.2,15.1,38
2023-12-26,1,4.52,6.56,18.32,50
2023-12-28,2,11.26,11.52,23.27,41
2023-12-29,5,11.52,15.43,14.08,58
2023-12-29,4,8.12,10.95,13.68,47
2023-12-29,7,7.31,17.3,18.59,49
2023-12-30,5,9.83,9.94,19.62,55
2023-12-30,5,11.26,5.68,15.78,52
2023-12-31,7,5.09,5.12,22.61,47
2023-12-31,3,6.44,17.89,13.99,53
2024-01-01,6,6.76,19.77,18.9,57
2024-01-01,6,10.61,6.99,19.35,45
2024-01-01,11,4.23,5.93,13.01,54
2024-01-01,5,8.61,18.72,8.32,38
2024-01-02,9,6.16,6.51,22.05,50
2024-01-02,9,10.97,8.43,16.2,37
2024-01-03,10,6.06,17.02,9.62,63
2024-01-03,7,11.8,19.97,24.28,47
2024-01-04,7,3.14,12.29,13.04,47
2024-01-04,4,5.16,8.16,16.07,47
2024-01-04,4,7.12,17.72,16.23,57
2024-01-04,3,5.31,10.91,14.3,43
2024-01-04,4,9.64,9.09,10.58,67
2024-01-05,5,10.33,12.36,19.97,57
2024-01-06,7,9.28,17.84,11.32,50
2024-01-06,5,11.73,8.5,19.6,46
2024-01-07,3,7.1,11.36,21.64,39
2024-01-07,4,11.82,11.66,8.39,42
2024-01-07,7,4.12,17.49,20.44,51
2024-01-08,7,10.61,15.14,18.85,47
2024-01-10,6,3.35,16.71,11.33,46
2024-01-10,2,7.79,15.4,18.54,45
2024-01-10,7,7.36,13.89,15.15,56
2024-01-11,6,10.71,6.99,9.44,56
2024-01-11,4,9.31,17.49,16.9,42
2024-01-12,4,6.97,14.11,24.55,57
2024-01-13,5,11.06,15.52,19.03,44
2024-01-13,6,10.97,16.68,13.62,45
2024-01-14,4,3.22,9.68,17.58,43
2024-01-15,7,10.84,11.56,20.54,60
2024-01-17,7,7.74,13.12,10.66,52
2024-01-17,3,10.55,10.14,16.99,46
2024-01-17,6,4.63,8.88,16.62,41
2024-01-18,4,4.36,16.65,14.4,63
2024-01-19,7,9.5,16.31,20.7,55
2024-01-19,3,5.48,17.48,17.61,47
2024-01-19,2,8.03,15.45,19.88,46
2024-01-20,4,9.2,9.68,18.13,55
2024-01-20,8,8.49,9.91,21.28,46
2024-01-20,6,9.29,12.92,18.78,53
2024-01-21,4,8.58,17.53,19.52,46
2024-01-21,6,6.41,10.19,11.83,48
2024-01-21,3,3.81,16.49,22.38,46
2024-01-21,4,10.7,9.59,10.64,61
2024-01-21,5,10.61,10.08,13.78,49
2024-01-21,4,3.05,16.29,23.12,52
2024-01-21,4,10.57,15.18,9.85,42
2024-01-22,12,4.36,8.12,22.73,43
2024-01-22,5,6.0,17.41,16.08,60
2024-01-22,4,6.72,16.77,11.12,44
2024-01-22,3,9.12,16.96,20.53,53
2024-01-22,10,3.83,12.06,12.83,49
2024-01-24,4,10.44,9.93,19.52,41
2024-01-24,6,11.48,17.75,21.45,50
2024-01-25,6,11.57,13.82,17.68,62
2024-01-25,1,3.83,18.96,21.36,51
2024-01-25,5,11.27,8.81,23.9,49
2024-01-25,5,8.11,19.63,17.36,55
2024-01-25,8,9.54,10.69,10.59,49
2024-01-26,5,11.38,10.77,20.06,39
2024-01-26,7,8.95,8.58,14.97,55
2024-01-27,3,7.11,19.48,17.03,48
2024-01-27,4,7.73,5.6,18.66,46
2024-01-27,5,9.16,12.1,20.2,65
2024-01-28,5,11.5,10.48,18.88,41
2024-01-28,8,11.01,7.39,11.96,52
2024-01-29,8,8.19,15.7,20.72,58
